Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date Plantation;Date Arrachage;Porte Greffe;Sup Debut Camp;Sup Plantee;Sup Arrachee;Sup Fin Camp;;
22/23;HAOUZ;Benguérir;AF;AF1;30162;TR30200;01/07/14;;PG6;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;30163;TR30200;01/07/14;;PG6;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;30164;TR30100;01/07/14;30/09/30;PG3;0,6996;0,0000;0,0000;0,6996;;
22/23;HAOUZ;Benguérir;AF;AF1;30165;TR30100;01/07/14;30/09/30;PG3;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40166;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40167;TR40100;01/07/14;;PG4;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;40168;TR40100;01/07/14;;PG4;1,1495;0,0000;0,0000;1,1495;;
22/23;HAOUZ;Benguérir;AF;AF1;40169;TR40100;01/07/14;;PG4;1,1675;0,0000;0,0000;1,1675;;
22/23;HAOUZ;Benguérir;AF;AF1;40171;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40172;TR40100;01/07/14;;PG4;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;40173;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40174;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40175;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40176;TR40100;01/07/14;;PG4;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;40177;TR40200;01/07/14;;PG9;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;40178;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40179;TR40100;01/07/14;;PG4;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40181;TR40100;01/07/14;;PG4;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;40182;TR40200;01/07/14;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40183;TR40200;01/07/14;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40184;TR40200;01/07/14;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;40185;TR40100;01/07/14;;PG4;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;50186;TR50100;09/06/15;;PG9;1,3162;0,0000;0,0000;1,3162;;
22/23;HAOUZ;Benguérir;AF;AF1;50187;TR50100;09/06/15;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;50188;TR50100;09/06/15;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;50189;TR50100;09/06/15;;PG9;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;50191;TR50100;07/03/16;30/09/30;PG9;1,1790;0,0000;0,0000;1,1790;;
22/23;HAOUZ;Benguérir;AF;AF1;50192;TR50100;10/06/15;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;50193;TR50100;10/06/15;;PG9;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;50194;TR50100;10/06/15;;PG9;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;50195;TR50100;07/03/16;30/09/30;PG9;0,8750;0,0000;0,0000;0,8750;;
22/23;HAOUZ;Benguérir;AF;AF1;50196;TR50100;07/03/16;30/09/30;PG9;1,3558;0,0000;0,0000;1,3558;;
22/23;HAOUZ;Benguérir;AF;AF1;50197;TR50200;07/03/16;30/09/30;PG10;1,1556;0,0000;0,0000;1,1556;;
22/23;HAOUZ;Benguérir;AF;AF1;50198;TR50200;07/03/16;30/09/30;PG10;1,1491;0,0000;0,0000;1,1491;;
22/23;HAOUZ;Benguérir;AF;AF1;50199;TR50200;07/03/16;30/09/30;PG10;1,1174;0,0000;0,0000;1,1174;;
22/23;HAOUZ;Benguérir;AF;AF1;51101;TR50200;07/03/16;;PG10;1,1678;0,0000;0,0000;1,1678;;
22/23;HAOUZ;Benguérir;AF;AF1;51102;TR50200;07/03/16;;PG10;0,8505;0,0000;0,0000;0,8505;;
22/23;HAOUZ;Benguérir;AF;AF1;51103;TR50200;07/03/16;;PG10;1,1677;0,0000;0,0000;1,1677;;
22/23;HAOUZ;Benguérir;AF;AF1;51104;TR50200;07/03/16;;PG11;0,6406;0,0000;0,0000;0,6406;;
22/23;HAOUZ;Benguérir;AF;AF1;51105;TR50200;07/03/16;;PG12;1,1677;0,0000;0,0000;1,1677;;
22/23;HAOUZ;Benguérir;AF;AF1;51106;TR50200;07/03/16;;PG11;1,1012;0,0000;0,0000;1,1012;;
22/23;HAOUZ;Benguérir;AF;AF1;51107;TR50200;07/03/16;;PG12;0,6521;0,0000;0,0000;0,6521;;
22/23;ORIENTAL;Cherraa;AF;AF1;11043;TR11600;30/06/14;30/06/50;PG8;1,0300;0,0000;0,0000;1,0300;;
22/23;ORIENTAL;Cherraa;AF;AF1;11076;TR11076;08/08/19;;PG3;0,8020;0,0000;0,0000;0,8020;;
22/23;ORIENTAL;Cherraa;AF;AF1;11077;TR11077;07/08/19;;PG3;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;AF;AF1;11078;TR11078;07/08/19;;PG3;2,1280;0,0000;0,0000;2,1280;;
22/23;ORIENTAL;Cherraa;AF;AF1;11079;TR11079;14/08/19;;PG6;1,6570;0,0000;0,0000;1,6570;;
22/23;ORIENTAL;Cherraa;AF;AF1;11080;TR11080;06/08/19;;PG3;0,9490;0,0000;0,0000;0,9490;;
22/23;ORIENTAL;Cherraa;AF;AF1;11081;TR11081;31/07/19;;PG3;1,4260;0,0000;0,0000;1,4260;;
22/23;ORIENTAL;Cherraa;AF;AF1;11082;TR11082;27/07/19;;PG6;2,0170;0,0000;0,0000;2,0170;;
22/23;ORIENTAL;Cherraa;AF;AF1;11083;TR11083;01/07/19;;PG6;1,6270;0,0000;0,0000;1,6270;;
22/23;ORIENTAL;Cherraa;AF;AF1;11084;TR11084;01/07/19;;PG6;2,3080;0,0000;0,0000;2,3080;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11012;TR11100;20/07/11;;PG2;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11013;TR11100;23/06/11;;PG2;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11014;TR11100;03/06/11;;PG2;1,5880;0,0000;0,0000;1,5880;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11015;TR11200;23/06/11;;PG6;1,8070;0,0000;0,0000;1,8070;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11016;TR11100;31/05/11;;PG2;1,7260;0,0000;0,0000;1,7260;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11017;TR11100;01/06/11;;PG2;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11018;TR11100;02/06/11;;PG2;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11019;TR11100;02/06/11;;PG2;1,5880;0,0000;0,0000;1,5880;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11020;TR11200;22/06/11;;PG6;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11021;TR11200;21/06/11;;PG6;1,5430;0,0000;0,0000;1,5430;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11022;TR11200;03/06/11;;PG6;1,9210;0,0000;0,0000;1,9210;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;04/06/11;;PG6;1,6600;0,0000;0,0000;1,6600;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/06/11;;PG6;1,5880;0,0000;0,0000;1,5880;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;21/06/11;;PG6;1,6540;0,0000;0,0000;1,6540;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11026;TR11200;22/06/11;;PG6;1,0330;0,0000;0,0000;1,0330;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11027;TR11200;05/06/11;;PG6;1,3150;0,0000;0,0000;1,3150;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11028;TR11200;05/06/11;;PG6;1,4860;0,0000;0,0000;1,4860;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11029;TR11200;24/06/11;;PG6;1,1350;0,0000;0,0000;1,1350;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11030;TR11200;21/07/11;;PG6;1,5520;0,0000;0,0000;1,5520;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11031;TR11500;03/06/12;;PG2;1,2160;0,0000;0,0000;1,2160;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11032;TR11500;04/06/12;;PG2;1,0870;0,0000;0,0000;1,0870;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11033;TR11200;22/07/11;;PG6;1,2760;0,0000;0,0000;1,2760;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11034;TR11500;03/06/12;;PG2;1,4440;0,0000;0,0000;1,4440;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11035;TR11500;04/06/12;;PG2;1,5370;0,0000;0,0000;1,5370;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11036;TR11500;05/06/12;;PG2;1,1320;0,0000;0,0000;1,1320;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11037;TR11500;05/06/12;;PG2;2,0950;0,0000;0,0000;2,0950;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11038;TR11500;06/06/12;;PG2;1,7290;0,0000;0,0000;1,7290;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11039;TR11500;06/06/12;;PG2;1,5130;0,0000;0,0000;1,5130;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11040;TR11500;07/06/12;;PG2;2,0380;0,0000;0,0000;2,0380;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11041;TR11500;07/06/12;;PG2;1,7260;0,0000;0,0000;1,7260;;
22/23;ORIENTAL;Cherraa;CLA;CLA5;11042;TR11500;17/06/12;;PG2;0,7450;0,0000;0,0000;0,7450;;
22/23;ORIENTAL;Cherraa;CLA;CLA14;11055;TR11055;16/05/23;01/06/50;PG6;0,4000;0,9207;0,0000;0,9207;;
22/23;ORIENTAL;Cherraa;CLA;CLA14;11056;TR11056;16/05/23;01/06/50;PG5;0,4000;1,0317;0,0000;1,0317;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11044;TR11044;07/06/19;01/06/50;PG6;1,2940;0,0000;0,0000;1,2940;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11045;TR11045;02/06/19;;PG6;1,6450;0,0000;0,0000;1,6450;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11046;TR11046;22/05/19;;PG6;1,6720;0,0000;0,0000;1,6720;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11047;TR11047;29/07/19;;PG3;1,6690;0,0000;0,0000;1,6690;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11048;TR11048;26/05/19;01/06/50;PG6;1,3900;0,0000;0,0000;1,3900;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11049;TR11049;17/05/19;01/06/50;PG6;1,3750;0,0000;0,0000;1,3750;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11050;TR11050;29/07/19;;PG3;0,7780;0,0000;0,0000;0,7780;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11051;TR11051;09/08/19;;PG3;1,5340;0,0000;0,0000;1,5340;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11052;TR11052;10/08/19;;PG3;1,5520;0,0000;0,0000;1,5520;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11053;TR11053;10/08/19;;PG3;1,7710;0,0000;0,0000;1,7710;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11054;TR11054;10/08/19;;PG3;1,7920;0,0000;0,0000;1,7920;;
22/23;ORIENTAL;Cherraa;MAD;MAD1;11057;TR11057;02/06/19;;PG6;1,4560;0,0000;0,0000;1,4560;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11060;TR11060;27/06/18;25/06/23;PG3;1,6510;0,0000;1,6510;0,4000;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11061;TR11061;28/06/18;25/06/23;PG3;2,2660;0,0000;2,2660;0,4000;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11062;TR11062;09/06/18;27/06/23;PG3;1,0630;0,0000;1,0630;0,4000;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11063;TR11063;29/06/18;27/06/23;PG3;2,2240;0,0000;2,2240;0,4000;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11064;TR11064;11/08/18;28/06/23;PG3;1,7590;0,0000;1,7590;0,4000;;
22/23;ORIENTAL;Cherraa;ORA;ORA2;11065;TR11065;12/08/18;28/06/23;PG3;1,4080;0,0000;1,4080;0,4000;;
22/23;ORIENTAL;Cherraa;SPA;SPA1;11059;TR11059;02/06/21;01/01/50;PG3;0,9297;0,0000;0,0000;0,9297;;
22/23;SOUSS;Ouled Teima;AF;AF1;11010;TR11010;01/06/22;;PG7;2,6925;0,0000;0,0000;2,6925;;
22/23;SOUSS;Ouled Teima;AF;AF1;11030;TR11030;01/07/16;;PG5;1,6154;0,0000;0,0000;1,6154;;
22/23;SOUSS;Ouled Teima;AF;AF1;11040;TR11030;01/07/16;;PG5;1,5394;0,0000;0,0000;1,5394;;
22/23;SOUSS;Ouled Teima;AF;AF1;12010;TR12010;01/06/22;;PG7;2,1309;0,0000;0,0000;2,1309;;
22/23;SOUSS;Ouled Teima;SPA;SPA1;12050;TR12050;07/10/21;;PG7;0,6592;0,0000;0,0000;0,6592;;
22/23;SOUSS;Ouled Teima;SPA;SPA11;12060;N/A;12/09/22;;PG6;0,7251;0,0000;0,0000;0,7251;;
22/23;SOUSS;Taroudant;AF;AF1;11010;TR11010;01/03/22;;PG5;3,0348;0,0000;0,0000;3,0348;;
22/23;SOUSS;Taroudant;CLA;CLA14;11020;TR11020;20/11/07;;PG5;3,3078;0,0000;0,0000;3,3078;;
22/23;SOUSS;Taroudant;MAD;MAD3;11030;TR11030;01/06/22;;PG5;0,7652;0,0000;0,0000;0,7652;;
22/23;SOUSS;Qrarma;AF;AF1;11010;TR11010;01/04/20;30/09/50;PG6;2,0239;0,0000;0,0000;2,0239;;
22/23;SOUSS;Qrarma;AF;AF1;11030;TR11030;18/06/21;30/09/50;PG7;2,8987;0,0000;0,0000;2,8987;;
22/23;SOUSS;Qrarma;AF;AF1;11040;TR11010;01/04/20;30/09/50;PG6;1,1132;0,0000;0,0000;1,1132;;
22/23;SOUSS;Qrarma;AF;AF1;11090;TR11090;01/04/20;30/09/50;PG4;0,7802;0,0000;0,0000;0,7802;;
22/23;SOUSS;Qrarma;AF;AF1;11110;TR11010;01/04/20;30/09/50;PG2;1,5683;0,0000;0,0000;1,5683;;
22/23;SOUSS;Qrarma;AF;AF1;11120;TR11121;01/06/21;30/09/50;PG6;3,3858;0,0000;0,0000;3,3858;;
22/23;SOUSS;Qrarma;AF;AF1;21130;TR21130;18/06/21;30/09/50;PG7;3,1087;0,0000;0,0000;3,1087;;
22/23;SOUSS;Qrarma;AF;AF1;41030;TR41040;01/02/22;30/09/50;PG7;1,2784;0,0000;0,0000;1,2784;;
22/23;SOUSS;Qrarma;AF;AF1;41040;TR41040;01/02/22;30/09/50;PG7;2,5516;0,0000;0,0000;2,5516;;
22/23;SOUSS;Qrarma;CLA;CLA1;41060;TR41060;01/11/19;30/09/50;PG6;0,9186;0,0000;0,0000;0,9186;;
22/23;SOUSS;Qrarma;CLA;CLA4;51070;TR51070;02/07/17;30/09/50;PG7;3,8107;0,0000;0,0000;3,8107;;
22/23;SOUSS;Qrarma;CLA;CLA6;11020;TR11020;02/07/17;30/09/65;PG7;3,3010;0,0000;0,0000;3,3010;;
22/23;SOUSS;Qrarma;CLA;CLA14;31110;TR31110;01/10/10;30/09/50;PG7;1,6973;0,0000;0,0000;1,6973;;
22/23;SOUSS;Qrarma;CLA;CLA14;31120;TR31120;02/05/09;30/09/50;PG6;2,7355;0,0000;0,0000;2,7355;;
22/23;SOUSS;Qrarma;CLA;CLA14;31130;TR31130;01/10/10;30/09/50;PG6;1,2355;0,0000;0,0000;1,2355;;
22/23;SOUSS;Qrarma;CLA;CLA14;41080;TR41080;30/04/09;30/09/50;PG6;1,0947;0,0000;0,0000;1,0947;;
22/23;SOUSS;Qrarma;CLA;CLA14;41090;TR41090;30/04/09;30/09/50;PG6;1,4813;0,0000;0,0000;1,4813;;
22/23;SOUSS;Qrarma;CLA;CLA14;41100;TR41100;30/04/09;30/09/50;PG6;1,4544;0,0000;0,0000;1,4544;;
22/23;SOUSS;Qrarma;CLA;CLA14;41110;TR41110;01/10/10;30/09/50;PG7;1,1797;0,0000;0,0000;1,1797;;
22/23;SOUSS;Qrarma;CLA;CLA14;51010;TR51040;02/06/09;30/09/50;PG6;0,8048;0,0000;0,0000;0,8048;;
22/23;SOUSS;Qrarma;CLA;CLA14;51030;TR51050;28/08/09;30/09/50;PG7;0,7110;0,0000;0,0000;0,7110;;
22/23;SOUSS;Qrarma;CLA;CLA14;51040;TR51040;03/06/09;30/09/50;PG6;2,4137;0,0000;0,0000;2,4137;;
22/23;SOUSS;Qrarma;CLA;CLA14;51050;TR51050;01/10/10;30/09/50;PG7;0,7542;0,0000;0,0000;0,7542;;
22/23;SOUSS;Qrarma;CLA;CLA15;21010;TR21010;28/03/10;30/09/50;PG7;1,1950;0,0000;0,0000;1,1950;;
22/23;SOUSS;Qrarma;CLA;CLA15;21030;TR21030;03/03/09;30/09/50;PG6;1,0639;0,0000;0,0000;1,0639;;
22/23;SOUSS;Qrarma;CLA;CLA15;21040;TR21040;01/10/10;30/09/50;PG7;2,1419;0,0000;0,0000;2,1419;;
22/23;SOUSS;Qrarma;CLA;CLA15;21060;TR21060;02/07/10;30/09/50;PG7;0,8041;0,0000;0,0000;0,8041;;
22/23;SOUSS;Qrarma;CLA;CLA15;21080;TR21080;01/10/10;30/09/50;PG6;1,0308;0,0000;0,0000;1,0308;;
22/23;SOUSS;Qrarma;CLA;CLA15;21090;TR21090;04/07/09;30/09/50;PG7;1,8523;0,0000;0,0000;1,8523;;
22/23;SOUSS;Qrarma;CLA;CLA15;21110;TR21110;10/07/09;30/09/50;PG7;1,1035;0,0000;0,0000;1,1035;;
22/23;SOUSS;Qrarma;CLA;CLA15;21120;TR21120;28/03/10;30/09/50;PG7;0,6964;0,0000;0,0000;0,6964;;
22/23;SOUSS;Qrarma;CLA;CLA18;21070;TR21070;22/08/15;30/09/50;PG6;0,8210;0,0000;0,0000;0,8210;;
22/23;SOUSS;Qrarma;CLA;CLA18;51020;TR51020;22/07/09;30/09/50;PG2;0,7020;0,0000;0,0000;0,7020;;
22/23;SOUSS;Qrarma;ORA;ORA2;11100;TR11100;01/02/54;30/09/50;PG5;1,4920;0,0000;0,0000;1,4920;;
22/23;SOUSS;Qrarma;ORA;ORA2;21020;TR21020;01/02/70;30/09/50;PG5;0,9850;0,0000;0,0000;0,9850;;
22/23;SOUSS;Qrarma;ORA;ORA2;31010;TR31010;01/02/85;30/09/50;PG5;0,7420;0,0000;0,0000;0,7420;;
22/23;SOUSS;Qrarma;SPA;SPA11;21050;TR21050;05/08/22;30/09/50;PG7;0,9227;0,0000;0,0000;0,9227;;
22/23;SOUSS;Qrarma;SPA;SPA11;21100;TR21100;04/08/22;30/09/50;PG7;1,9169;0,0000;0,0000;1,9169;;
22/23;SOUSS;Qrarma;SPA;SPA11;21140;TR21140;04/08/22;30/09/50;PG7;1,1031;0,0000;0,0000;1,1031;;
22/23;SOUSS;Ouled Abbou;SPA;SPA1;21032;TR21032;01/10/22;01/10/50;PG7;0,4000;0,8840;0,0000;0,8840;;
22/23;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/07/17;01/10/50;PG7;1,0050;0,0000;0,0000;1,0050;;
22/23;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;25/04/18;;PG7;1,6000;0,0000;0,0000;1,6000;;
22/23;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;23/07/17;23/07/50;PG7;1,1572;0,0000;0,0000;1,1572;;
22/23;SOUSS;Ouled Abbou;SPA;SPA6;21121;TR21121;16/03/19;;PG7;0,6973;0,0000;0,0000;0,6973;;
22/23;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;16/04/18;;PG7;3,4000;0,0000;0,0000;3,4000;;
22/23;SOUSS;Ouled Abbou;SPA;SPA7;21101;TR21101;19/03/19;;PG7;1,0357;0,0000;0,0000;1,0357;;
22/23;SOUSS;Ouled Abbou;SPA;SPA7;21111 ;TR21111 ;18/03/19;;PG6;0,8184;0,0000;0,0000;0,8184;;
22/23;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;19/04/18;;PG7;2,8300;0,0000;0,0000;2,8300;;
22/23;SOUSS;Ouled Abbou;SPA;SPA9;21091;TR21091;06/08/18;;PG7;0,7000;0,0000;0,0000;0,7000;;
22/23;SOUSS;Ouled Abbou;SPA;SPA10;21041;TR21041;26/07/17;25/07/50;PG7;0,5271;0,0000;0,0000;0,5271;;
22/23;SOUSS;Ouled Abbou;SPA;SPA11;21011;TR21011;20/07/17;01/05/50;PG5;1,8670;0,0000;0,0000;1,8670;;
22/23;SOUSS;Ouled Abbou;SPA;SPA11;21042;TR21042;01/07/21;;PG7;0,7933;0,0000;0,0000;0,7933;;
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;01/05/22;30/09/50;PG7;1,5664;0,0000;0,0000;1,5664;;
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;01/05/22;30/09/50;PG7;1,4692;0,0000;0,0000;1,4692;;
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;01/05/22;30/09/50;PG7;1,4883;0,0000;0,0000;1,4883;;
22/23;SOUSS;Taroudant;AF;AF1;22050;TR22050;01/05/22;30/09/50;PG7;1,3374;0,0000;0,0000;1,3374;;
22/23;SOUSS;Taroudant;AF;AF1;23040;TR23040;01/05/22;30/09/50;PG7;1,4454;0,0000;0,0000;1,4454;;
22/23;SOUSS;Taroudant;AF;AF1;23050;TR23050;01/05/22;30/09/50;PG7;1,3562;0,0000;0,0000;1,3562;;
22/23;SOUSS;Taroudant;AF;AF1;24020;TR24020;01/03/22;30/09/50;PG7;1,4214;0,0000;0,0000;1,4214;;
22/23;SOUSS;Taroudant;AF;AF1;24040;TR24040;01/03/22;30/09/50;PG7;1,4200;0,0000;0,0000;1,4200;;
22/23;SOUSS;Taroudant;AF;AF1;24050;TR24050;01/03/22;30/09/50;PG7;1,3630;0,0000;0,0000;1,3630;;
22/23;SOUSS;Taroudant;AF;AF1;27020;TR27020;01/05/22;30/09/50;PG7;1,4102;0,0000;0,0000;1,4102;;
22/23;SOUSS;Taroudant;CLA;CLA4;10030;TR10030;01/02/16;;PG7;4,0734;0,0000;0,0000;4,0734;;
22/23;SOUSS;Taroudant;CLA;CLA4;10031;TR10031;01/09/17;;PG7;2,4783;0,0000;0,0000;2,4783;;
22/23;SOUSS;Taroudant;CLA;CLA4;23010;TR23010;01/06/20;01/07/23;PG7;2,5251;0,0000;2,5251;0,4000;;
22/23;SOUSS;Taroudant;CLA;CLA14;10010;TR10010;01/10/99;;PG5;2,5557;0,0000;0,0000;2,5557;;
22/23;SOUSS;Taroudant;CLA;CLA14;24010;TR24000;01/10/01;30/04/23;PG2;2,5254;0,0000;2,5254;0,4000;;
22/23;SOUSS;Taroudant;CLA;CLA14;25010;TR24000;01/10/01;30/04/23;PG2;2,6765;0,0000;2,6765;0,4000;;
22/23;SOUSS;Taroudant;CLA;CLA14;26010;TR24000;01/10/01;30/04/23;PG2;2,7549;0,0000;2,7549;0,4000;;
22/23;SOUSS;Taroudant;CLA;CLA15;21020;TR23000;05/07/10;;PG6;1,8594;0,0000;0,0000;1,8594;;
22/23;SOUSS;Taroudant;CLA;CLA15;21030;TR23000;05/07/10;;PG6;1,4901;0,0000;0,0000;1,4901;;
22/23;SOUSS;Taroudant;CLA;CLA15;22020;TR23000;05/07/10;;PG6;1,8350;0,0000;0,0000;1,8350;;
22/23;SOUSS;Taroudant;CLA;CLA15;22030;TR23000;05/07/10;;PG6;1,4714;0,0000;0,0000;1,4714;;
22/23;SOUSS;Taroudant;CLA;CLA15;23020;TR23000;05/07/10;;PG6;1,4800;0,0000;0,0000;1,4800;;
22/23;SOUSS;Taroudant;CLA;CLA15;23030;TR23000;05/07/10;30/09/30;PG6;1,4541;0,0000;0,0000;1,4541;;
22/23;SOUSS;Taroudant;NOA;NOA1;25020;TR25000;01/10/04;30/09/30;PG5;1,4055;0,0000;0,0000;1,4055;;
22/23;SOUSS;Taroudant;NOA;NOA1;25030;TR25000;01/10/04;30/09/30;PG5;1,4055;0,0000;0,0000;1,4055;;
22/23;SOUSS;Taroudant;NOA;NOA1;25040;TR25000;01/10/04;30/09/30;PG5;1,4055;0,0000;0,0000;1,4055;;
22/23;SOUSS;Taroudant;NOA;NOA1;27010;TR27010;01/10/01;30/04/23;PG2;3,9721;0,0000;3,9721;0,4000;;
22/23;SOUSS;Taroudant;ORA;ORA11;26020;TR26020;01/03/22;01/01/50;PG6;1,4890;0,0000;0,0000;1,4890;;
22/23;SOUSS;Taroudant;ORA;ORA11;26030;TR26030;01/03/22;30/09/30;PG6;1,4890;0,0000;0,0000;1,4890;;
22/23;SOUSS;Taroudant;ORA;ORA11;26040;TR26040;01/03/22;30/09/30;PG6;1,4764;0,0000;0,0000;1,4764;;
22/23;SOUSS;Taroudant;SPA;SPA1;22010;TR22010;01/07/08;30/09/30;PG2;0,8992;0,0000;0,0000;0,8992;;
22/23;SOUSS;Taroudant;SPA;SPA1;22011;TR22011;01/05/20;;PG2;0,8992;0,0000;0,0000;0,8992;;
22/23;SOUSS;Taroudant;SPA;SPA1;22012;TR22012;01/07/08;;PG2;1,3792;0,0000;0,0000;1,3792;;
22/23;SOUSS;Taroudant;SPA;SPA1;22013;TR22013;01/07/08;;PG2;0,7456;0,0000;0,0000;0,7456;;
22/23;SOUSS;Taroudant;SPA;SPA1;22014;TR22014;01/07/08;;PG2;0,7840;0,0000;0,0000;0,7840;;
22/23;SOUSS;Taroudant;AF;AF1;13410;TR13410;01/03/22;;PG7;4,2040;0,0000;0,0000;4,2040;;
22/23;SOUSS;Taroudant;AF;AF1;14211 ;TR14211;01/05/20;;PG2;3,4120;0,0000;0,0000;3,4120;;
